Maker,Model,Min new price,Max new price,Age,km_driven,seller_type,owner_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
HYUNDAI,EON ERA,,,7.0,13512.0,Dealer,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,240000.0
MAHINDRA,TUV 300,,,5.0,55000.0,Individual,First Owner,Diesel,Manual,18.49,1493.0,100.0,7.0,780000.0
MAHINDRA,SCORPIO VLX,,,8.0,100000.0,Individual,First Owner,Diesel,Manual,15.4,2179.0,120.0,8.0,650000.0
TOYOTA,FORTUNER 2016-2021,3747000.0,4330000.0,4.0,40000.0,Individual,First Owner,Diesel,Manual,14.24,2755.0,174.5,7.0,3000000.0
RENAULT,DUSTER 110PS,,,8.0,100000.0,Individual,First Owner,Diesel,Manual,19.01,1461.0,108.45,5.0,325000.0
HYUNDAI,I20 1.2,757000.0,1256000.0,9.0,45000.0,Individual,First Owner,Petrol,Manual,17.0,1197.0,80.0,5.0,380000.0
HYUNDAI,XCENT 1.2,,,7.0,58000.0,Individual,First Owner,Petrol,Manual,19.1,1197.0,82.0,5.0,459999.99999999994
MARUTI,SWIFT DZIRE,,,4.0,50000.0,Individual,First Owner,Diesel,Manual,28.4,1248.0,74.02,5.0,740000.0
MARUTI,VITARA BREZZA,,,4.0,39000.0,Dealer,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,880000.0000000001
MAHINDRA,SCORPIO S7,1480000.0,1922000.0,3.0,40000.0,Individual,First Owner,Diesel,Manual,16.36,2179.0,140.0,7.0,1200000.0
FORD,FREESTYLE TITANIUM,668000.0,886999.9999999999,3.0,50000.0,Individual,First Owner,Petrol,Manual,19.0,1194.0,94.68,5.0,625000.0
FORD,FIESTA 1.4,,,11.0,35000.0,Individual,First Owner,Diesel,Manual,17.8,1399.0,68.0,5.0,264000.0
MARUTI,IGNIS 1.2,557000.0,827000.0,4.0,8600.0,Individual,First Owner,Petrol,Manual,20.89,1197.0,81.8,5.0,600000.0
FORD,FIGO 1.2P,,,5.0,35000.0,Dealer,First Owner,Petrol,Manual,18.16,1196.0,86.8,5.0,500000.0
FORD,ECOSPORT 1.5,,,5.0,48000.0,Dealer,First Owner,Petrol,Automatic,16.5,1499.0,110.0,5.0,699000.0
MARUTI,ERTIGA ZDI,,,8.0,55000.0,Dealer,First Owner,Diesel,Manual,25.47,1248.0,88.5,7.0,710000.0
HONDA,MOBILIO S,,,6.0,288500.0,Individual,First Owner,Diesel,Manual,24.2,1498.0,98.6,7.0,484999.99999999994
MERCEDES-BENZ,M-CLASS ML,,,6.0,35500.0,Dealer,First Owner,Diesel,Automatic,15.26,2143.0,203.2,5.0,3250000.0
MARUTI,SWIFT DZIRE,,,5.0,120000.0,Individual,First Owner,Diesel,Manual,26.59,1248.0,74.0,5.0,500000.0
BMW,X1 SDRIVE20D,4926000.0,5087000.0,5.0,24000.0,Dealer,First Owner,Diesel,Automatic,19.62,1998.0,192.0,5.0,2575000.0
TATA,INDIGO LX,,,6.0,60000.0,Individual,First Owner,Diesel,Manual,19.09,1405.0,69.01,5.0,250000.0
MARUTI,BALENO ALPHA,669000.0,1026000.0,4.0,35000.0,Individual,First Owner,Petrol,Manual,21.4,1197.0,83.1,5.0,600000.0
MARUTI,ALTO LX,,,11.0,87743.0,Individual,First Owner,Petrol,Manual,19.7,796.0,46.3,5.0,150000.0
TATA,MANZA AQUA,,,10.0,60000.0,Dealer,First Owner,Diesel,Manual,21.12,1248.0,88.8,5.0,110000.00000000001
MAHINDRA,KUV100 NXT,,,5.0,51630.0,Dealer,First Owner,Diesel,Manual,25.32,1198.0,77.0,6.0,245000.00000000003
MAHINDRA,TUV 300,,,5.0,64000.0,Dealer,First Owner,Diesel,Manual,18.49,1493.0,100.0,7.0,680000.0
MAHINDRA,XUV500 W8,1603000.0,2224000.0,7.0,43000.0,Dealer,First Owner,Diesel,Manual,15.1,2179.0,140.0,7.0,725000.0
TOYOTA,INNOVA 2.5,,,7.0,82000.0,Dealer,First Owner,Diesel,Manual,12.99,2494.0,100.6,8.0,878999.9999999999
HYUNDAI,XCENT 1.2,,,5.0,44000.0,Individual,First Owner,Petrol,Manual,18.0,1197.0,82.0,5.0,425000.0
VOLKSWAGEN,CROSSPOLO 1.5,,,5.0,130000.0,Dealer,First Owner,Diesel,Manual,20.14,1498.0,88.73,5.0,525000.0
CHEVROLET,SPARK 1.0,,,13.0,40000.0,Individual,First Owner,Petrol,Manual,16.0,995.0,63.0,5.0,85000.0
HYUNDAI,I10 MAGNA,,,11.0,50000.0,Individual,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,210000.0
TATA,SAFARI STORME,,,5.0,100000.0,Individual,First Owner,Diesel,Manual,14.1,2179.0,153.86,7.0,750000.0
TATA,TIAGO 1.2,553000.0,775000.0,2.0,12000.0,Individual,First Owner,Petrol,Manual,23.84,1199.0,84.0,5.0,470000.0
MAHINDRA,BOLERO POWER,,,4.0,59170.0,Dealer,First Owner,Diesel,Manual,16.5,1493.0,70.0,7.0,595000.0
MARUTI,ALTO LX,,,11.0,41000.0,Dealer,First Owner,Petrol,Manual,19.7,796.0,46.3,5.0,160000.0
HYUNDAI,VENUE SX,919000.0,1293000.0,1.0,10000.0,Individual,First Owner,Diesel,Manual,23.7,1493.0,98.6,5.0,1000000.0
MARUTI,CELERIO VXI,503000.0,632000.0,6.0,50000.0,Individual,First Owner,Petrol,Manual,23.1,998.0,67.04,5.0,305000.0
MARUTI,WAGON R,,,3.0,32000.0,Individual,First Owner,Petrol,Manual,21.79,998.0,67.05,5.0,434999.99999999994
HYUNDAI,I20 SPORTZ,770000.0,1300000.0,11.0,80000.0,Individual,First Owner,Petrol,Manual,17.0,1197.0,80.0,5.0,250000.0
FORD,FIGO DIESEL,875000.0,925000.0,9.0,90000.0,Individual,First Owner,Diesel,Manual,20.0,1399.0,68.0,5.0,150000.0
MARUTI,SX4 ZXI,,,12.0,75000.0,Individual,First Owner,Petrol,Automatic,12.6,1586.0,103.2,5.0,300000.0
MAHINDRA,XUV500 W8,,,7.0,82001.0,Dealer,First Owner,Diesel,Manual,15.1,2179.0,140.0,7.0,755000.0
MARUTI,ALTO 800,335000.0,449000.0,7.0,33000.0,Dealer,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,237000.0
HYUNDAI,I20 2015-2017,785000.0,1358000.0,4.0,35000.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,81.83,5.0,625000.0
HYUNDAI,EON D,,,8.0,60000.0,Individual,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,220000.00000000003
MARUTI,SWIFT DZIRE,716000.0,720000.0,6.0,80000.0,Individual,First Owner,CNG,Manual,19.0,1197.0,85.8,5.0,325000.0
HYUNDAI,GRAND I10,684000.0,722000.0,5.0,35000.0,Individual,First Owner,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
FORD,FIGO DIESEL,875000.0,925000.0,7.0,63407.0,Dealer,First Owner,Diesel,Manual,20.0,1399.0,68.05,5.0,440000.00000000006
MAHINDRA,XUV500 W9,1603000.0,2224000.0,3.0,27300.0,Individual,First Owner,Diesel,Automatic,15.1,2179.0,152.87,7.0,1605000.0
MAHINDRA,BOLERO 2011-2019,877000.0,1026000.0,9.0,68000.0,Individual,First Owner,Diesel,Manual,15.96,2523.0,62.1,7.0,400000.0
HYUNDAI,EON D,,,8.0,38501.0,Dealer,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,270000.0
MAHINDRA,XUV500 W11,1623999.9999999998,2278000.0,3.0,50000.0,Individual,First Owner,Diesel,Manual,15.1,2179.0,152.87,7.0,1350000.0
MARUTI,ALTO 800,,,3.0,32000.0,Dealer,First Owner,Petrol,Manual,24.7,796.0,47.3,5.0,280000.0
MARUTI,ERTIGA BSIV,855000.0000000001,1167000.0,4.0,25000.0,Individual,First Owner,Petrol,Manual,17.5,1373.0,91.1,7.0,630000.0
RENAULT,KWID RXT,352000.0,599000.0,6.0,5000.0,Individual,First Owner,Petrol,Manual,25.17,799.0,53.3,5.0,250000.0
HYUNDAI,I10 MAGNA,,,8.0,52000.0,Dealer,First Owner,Petrol,Manual,20.36,1197.0,78.9,5.0,235000.0
FORD,FIGO PETROL,630000.0,789000.0,10.0,36000.0,Individual,First Owner,Petrol,Manual,15.6,1196.0,70.0,5.0,185000.0
MARUTI,WAGON R,,,9.0,53000.0,Dealer,First Owner,Petrol,Manual,21.5,1197.0,81.8,5.0,275000.0
HYUNDAI,GRAND I10,676000.0,710000.0,4.0,29000.0,Individual,First Owner,Petrol,Manual,18.9,1197.0,81.86,5.0,467000.0
TOYOTA,ETIOS LIVA,,,7.0,82000.0,Dealer,First Owner,Diesel,Manual,23.59,1364.0,67.06,5.0,325000.0
HYUNDAI,CRETA 1.6,1150000.0,1942000.0000000002,5.0,60000.0,Individual,First Owner,Diesel,Manual,19.67,1582.0,126.2,5.0,975000.0
AUDI,Q3 2.0,,,8.0,177000.0,Individual,First Owner,Diesel,Automatic,15.73,1968.0,174.33,5.0,1050000.0
NISSAN,MICRA DIESEL,,,9.0,120000.0,Individual,First Owner,Diesel,Manual,23.08,1461.0,63.1,5.0,250000.0
HYUNDAI,GRAND I10,701000.0,737000.0,3.0,21000.0,Dealer,First Owner,Petrol,Manual,18.9,1197.0,81.86,5.0,580000.0
VOLKSWAGEN,POLO DIESEL,,,7.0,71377.0,Dealer,First Owner,Diesel,Manual,22.07,1199.0,73.9,5.0,365000.0
HONDA,CITY I-DTEC,1391000.0,1651000.0000000002,2.0,21000.0,Dealer,First Owner,Diesel,Manual,25.6,1498.0,97.9,5.0,1050000.0
HYUNDAI,I20 SPORTZ,770000.0,1300000.0,1.0,5000.0,Individual,First Owner,Petrol,Automatic,17.4,1197.0,81.86,5.0,730000.0
MARUTI,ALTO 800,335000.0,449000.0,5.0,15000.0,Individual,First Owner,Petrol,Manual,24.7,796.0,47.3,5.0,289000.0
TOYOTA,FORTUNER 4X2,,,6.0,60000.0,Individual,First Owner,Diesel,Manual,13.0,2982.0,168.5,7.0,1600000.0
MARUTI,WAGON R,517000.0,689000.0,6.0,37564.0,Dealer,First Owner,Petrol,Manual,18.9,998.0,67.1,5.0,330000.0
MARUTI,ALTO 800,335000.0,449000.0,6.0,50000.0,Individual,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,250000.0
AUDI,Q3 35,,,6.0,90000.0,Individual,First Owner,Diesel,Automatic,15.73,1968.0,174.33,5.0,2200000.0
HONDA,WR-V I-VTEC,993000.0,1129000.0,4.0,34250.0,Dealer,First Owner,Petrol,Manual,17.5,1199.0,88.7,5.0,825000.0
TATA,TIAGO 1.05,,,5.0,29200.0,Individual,First Owner,Diesel,Manual,27.28,1047.0,69.0,5.0,320000.0
HONDA,CITY 1.5,,,4.0,44316.0,Dealer,First Owner,Petrol,Manual,17.0,1497.0,118.0,5.0,740000.0
TOYOTA,INNOVA 2.5,,,13.0,90000.0,Dealer,First Owner,Diesel,Manual,12.8,2494.0,102.0,8.0,695000.0
HONDA,MOBILIO S,,,6.0,40000.0,Individual,First Owner,Diesel,Manual,24.2,1498.0,98.6,7.0,600000.0
HYUNDAI,I20 2015-2017,,,4.0,39000.0,Dealer,First Owner,Petrol,Manual,18.6,1197.0,81.83,5.0,595000.0
MARUTI,SWIFT DZIRE,,,9.0,120000.0,Individual,First Owner,Diesel,Manual,19.3,1248.0,73.9,5.0,450000.0
MARUTI,SWIFT VDI,,,5.0,55000.0,Dealer,First Owner,Diesel,Manual,22.9,1248.0,74.0,5.0,451000.0
TOYOTA,COROLLA ALTIS,,,11.0,50000.0,Individual,First Owner,Petrol,Manual,14.53,1798.0,138.1,5.0,285000.0
TOYOTA,ETIOS LIVA,,,6.0,100000.0,Individual,First Owner,Petrol,Manual,17.71,1197.0,78.9,5.0,360000.0
HYUNDAI,EON ERA,,,7.0,50000.0,Individual,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,195000.0
MARUTI,WAGON R,,,6.0,30000.0,Individual,First Owner,Petrol,Automatic,20.51,998.0,67.04,5.0,330000.0
FORD,ECOSPORT 2015-2021,,,2.0,15000.0,Dealer,First Owner,Diesel,Manual,22.77,1498.0,98.59,5.0,875000.0
MARUTI,ALTO LXI,,,10.0,30000.0,Individual,First Owner,Petrol,Manual,19.7,796.0,46.3,5.0,150000.0
MARUTI,RITZ VDI,,,9.0,160000.0,Individual,First Owner,Diesel,Manual,23.2,1248.0,73.94,5.0,220000.00000000003
BMW,3 SERIES,4739000.0,5547000.0,12.0,15000.0,Individual,First Owner,Petrol,Automatic,12.05,1995.0,154.0,5.0,750000.0
TOYOTA,FORTUNER 3.0,3747000.0,4330000.0,11.0,115000.0,Dealer,First Owner,Diesel,Manual,11.5,2982.0,171.0,7.0,775000.0
MARUTI,WAGON R,526000.0,701000.0,14.0,70000.0,Individual,First Owner,Petrol,Manual,18.9,1061.0,67.0,5.0,80000.0
MARUTI,IGNIS 1.2,568000.0,843000.0,4.0,8000.0,Individual,First Owner,Petrol,Manual,20.89,1197.0,81.8,5.0,420000.0
HONDA,AMAZE VX,866000.0,1120000.0,6.0,66000.0,Dealer,First Owner,Diesel,Manual,25.8,1498.0,98.6,5.0,415000.00000000006
MARUTI,SWIFT DZIRE,,,4.0,33800.0,Individual,First Owner,Diesel,Manual,28.4,1248.0,74.02,5.0,580000.0
MARUTI,ALTO K10,,,6.0,38000.0,Dealer,First Owner,Petrol,Manual,23.95,998.0,67.05,5.0,260000.0
RENAULT,KWID 1.0,,,5.0,40000.0,Individual,First Owner,Petrol,Manual,23.01,999.0,67.0,5.0,254999.99999999997
HYUNDAI,XCENT 1.2,,,4.0,110000.0,Individual,First Owner,Petrol,Manual,20.14,1197.0,81.86,5.0,330000.0
MARUTI,WAGON R,517000.0,689000.0,6.0,32000.0,Individual,First Owner,Petrol,Manual,20.51,998.0,67.04,5.0,320000.0
HYUNDAI,I20 1.2,757000.0,1256000.0,3.0,25000.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,81.83,5.0,645000.0
PORSCHE,CAYENNE DIESEL,,,8.0,120000.0,Individual,First Owner,Diesel,Automatic,15.15,2967.0,240.0,5.0,5000000.0
MARUTI,OMNI 8,,,12.0,13500.0,Dealer,First Owner,Petrol,Manual,14.0,796.0,35.0,5.0,160000.0
TATA,TIAGO 1.2,586000.0,809000.0,5.0,35000.0,Individual,First Owner,Petrol,Manual,23.84,1199.0,84.0,5.0,300000.0
MARUTI,SWIFT VXI,613000.0,891000.0,9.0,40000.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,85.8,5.0,320000.0
MARUTI,ALTO 800,335000.0,449000.0,6.0,36668.0,Dealer,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,270000.0
TATA,TIAGO 1.05,,,5.0,60000.0,Individual,First Owner,Diesel,Manual,27.28,1047.0,69.0,5.0,400000.0
HYUNDAI,EON MAGNA,,,7.0,34000.0,Dealer,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,249000.00000000003
MARUTI,SWIFT VDI,,,8.0,60000.0,Individual,First Owner,Diesel,Manual,22.9,1248.0,74.0,5.0,360000.0
HONDA,AMAZE VX,869000.0,1126000.0,4.0,70000.0,Individual,First Owner,Diesel,Manual,25.8,1498.0,98.6,5.0,450000.0
NISSAN,MICRA XV,,,8.0,145000.0,Dealer,First Owner,Petrol,Automatic,19.34,1198.0,76.0,5.0,390000.0
MAHINDRA,KUV 100,,,5.0,35000.0,Individual,First Owner,Diesel,Manual,25.32,1198.0,77.0,6.0,700000.0
TOYOTA,FORTUNER 2016-2021,3747000.0,4330000.0,4.0,19000.0,Individual,First Owner,Diesel,Manual,14.24,2755.0,174.5,7.0,2950000.0
MARUTI,SWIFT DZIRE,663000.0,986999.9999999999,9.0,50000.0,Individual,First Owner,Petrol,Manual,20.85,1197.0,83.14,5.0,400000.0
MARUTI,SWIFT DDIS,,,6.0,50000.0,Individual,First Owner,Diesel,Manual,28.4,1248.0,74.0,5.0,475000.0
RENAULT,DUSTER PETROL,1048000.0,1647000.0,6.0,25000.0,Individual,First Owner,Petrol,Manual,13.24,1598.0,102.57,5.0,450000.0
MARUTI,BALENO DELTA,669000.0,1026000.0,3.0,35000.0,Individual,First Owner,Petrol,Manual,21.4,1197.0,83.1,5.0,540000.0
HYUNDAI,I20 MAGNA,770000.0,1300000.0,6.0,80000.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,81.83,5.0,425000.0
MARUTI,BALENO ALPHA,,,5.0,50000.0,Individual,First Owner,Diesel,Manual,27.39,1248.0,74.0,5.0,725000.0
MARUTI,IGNIS 1.2,557000.0,827000.0,3.0,20000.0,Individual,First Owner,Petrol,Manual,20.89,1197.0,81.8,5.0,520000.0
MARUTI,SWIFT DZIRE,,,6.0,52000.0,Dealer,First Owner,Diesel,Manual,26.59,1248.0,74.0,5.0,449000.0
MARUTI,CELERIO VXI,503000.0,632000.0,7.0,35000.0,Individual,First Owner,Petrol,Manual,23.1,998.0,67.04,5.0,350000.0
HYUNDAI,CRETA 1.4,1193000.0,2013000.0,4.0,70000.0,Individual,First Owner,Diesel,Manual,21.38,1396.0,88.7,5.0,850000.0
MARUTI,ALTO 800,,,5.0,20000.0,Individual,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,235000.0
MARUTI,VITARA BREZZA,,,4.0,15000.0,Individual,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,740000.0
HYUNDAI,VERNA 1.6,1010000.0,1560000.0,7.0,35000.0,Individual,First Owner,Petrol,Manual,17.01,1591.0,121.3,5.0,550000.0
MARUTI,RITZ VXI,,,11.0,42851.0,Dealer,First Owner,Petrol,Manual,21.1,1197.0,85.8,5.0,290000.0
FORD,FIGO DIESEL,875000.0,925000.0,6.0,61879.0,Dealer,First Owner,Diesel,Manual,20.0,1399.0,68.05,5.0,450000.0
HONDA,CITY I,1226000.0,1629000.0,4.0,40000.0,Dealer,First Owner,Petrol,Manual,17.8,1497.0,117.3,5.0,649000.0
DATSUN,GO PLUS,478000.0,778000.0,5.0,50000.0,Individual,First Owner,Petrol,Manual,19.02,1198.0,67.05,7.0,310000.0
RENAULT,DUSTER 85PS,,,5.0,130000.0,Individual,First Owner,Diesel,Manual,19.87,1461.0,83.8,5.0,595000.0
HYUNDAI,SANTRO XING,,,12.0,72000.0,Dealer,First Owner,Petrol,Manual,0.0,1086.0,62.0,5.0,190000.0
MAHINDRA,XUV500 W8,,,8.0,55000.0,Individual,First Owner,Diesel,Manual,15.1,2179.0,140.0,7.0,749000.0
HYUNDAI,VERNA CRDI,,,3.0,110000.0,Individual,First Owner,Diesel,Manual,22.0,1582.0,126.2,5.0,900000.0
TATA,SUMO EX,,,8.0,83000.0,Dealer,First Owner,Diesel,Manual,15.3,2956.0,83.8,9.0,229999.99999999997
HYUNDAI,I20 SPORTZ,770000.0,1300000.0,1.0,7120.0,Individual,First Owner,Petrol,Manual,18.6,1197.0,81.86,5.0,690000.0
MAHINDRA,BOLERO 2011-2019,885000.0,1034000.0,3.0,33500.0,Individual,First Owner,Diesel,Manual,15.96,2523.0,62.1,7.0,695000.0
MARUTI,SWIFT VXI,637000.0,924000.0,2.0,12500.0,Individual,First Owner,Petrol,Manual,21.21,1197.0,81.8,5.0,611000.0
RENAULT,DUSTER 85PS,,,6.0,38000.0,Dealer,First Owner,Diesel,Manual,19.87,1461.0,83.8,5.0,685000.0
FORD,ECOSPORT 2015-2021,994999.9999999999,1312000.0,6.0,102693.0,Dealer,First Owner,Diesel,Manual,23.0,1498.0,98.96,5.0,550000.0
MARUTI,WAGON R,,,13.0,84915.0,Dealer,First Owner,LPG,Manual,17.3,1061.0,57.5,5.0,175000.0
MARUTI,WAGON R,526000.0,701000.0,5.0,32000.0,Dealer,First Owner,Petrol,Manual,21.79,998.0,67.05,5.0,365000.0
CHEVROLET,SAIL 1.3,,,6.0,90000.0,Individual,First Owner,Diesel,Manual,22.1,1248.0,74.0,5.0,360000.0
MARUTI,IGNIS 1.2,548000.0,813000.0000000001,3.0,11000.0,Dealer,First Owner,Petrol,Automatic,20.89,1197.0,81.8,5.0,550000.0
TOYOTA,COROLLA ALTIS,,,6.0,45000.0,Dealer,First Owner,Petrol,Automatic,14.28,1798.0,138.03,5.0,1145000.0
MG,HECTOR SHARP,1739999.9999999998,2230000.0,1.0,1001.0,Dealer,First Owner,Diesel,Manual,17.41,1956.0,167.68,5.0,2000000.0
MARUTI,ALTO 800,335000.0,449000.0,6.0,50000.0,Individual,First Owner,Petrol,Manual,22.74,796.0,47.3,5.0,210000.0
TOYOTA,FORTUNER 4X2,3747000.0,4330000.0,8.0,189000.0,Individual,First Owner,Diesel,Manual,13.0,2982.0,168.5,7.0,1400000.0
HYUNDAI,I10 SPORTZ,,,7.0,36976.0,Dealer,First Owner,LPG,Manual,19.2,1086.0,68.05,5.0,259000.0
HYUNDAI,VERNA 1.6,1313000.0,1847000.0,9.0,92570.0,Dealer,First Owner,Diesel,Manual,22.32,1582.0,126.32,5.0,450000.0
HYUNDAI,EON D,,,4.0,20000.0,Individual,First Owner,Petrol,Manual,21.1,814.0,55.2,5.0,265000.0
MAHINDRA,SCORPIO S8,,,5.0,57000.0,Individual,First Owner,Diesel,Manual,15.4,2179.0,120.0,7.0,890000.0
TATA,HARRIER XZ,1630000.0,2370000.0,2.0,20000.0,Individual,First Owner,Diesel,Manual,17.0,1956.0,138.1,5.0,1700000.0
TATA,INDICA DLE,,,14.0,100000.0,Individual,First Owner,Diesel,Manual,17.2,1396.0,53.5,5.0,35000.0
MARUTI,RITZ VDI,,,10.0,54000.0,Dealer,First Owner,Diesel,Manual,23.2,1248.0,73.94,5.0,360000.0
SKODA,FABIA 1.2L,,,10.0,126575.0,Dealer,First Owner,Diesel,Manual,19.5,1199.0,75.0,5.0,310000.0
FORD,ECOSPORT 2015-2021,,,3.0,24000.0,Dealer,First Owner,Petrol,Automatic,14.8,1497.0,121.36,5.0,969999.9999999999
HYUNDAI,I20 ACTIVE,,,4.0,87000.0,Individual,First Owner,Petrol,Manual,17.19,1197.0,81.86,5.0,650000.0
HONDA,CITY I-DTEC,1440000.0,1709000.0,4.0,40000.0,Individual,First Owner,Diesel,Manual,25.6,1498.0,97.9,5.0,990000.0
HONDA,CR V,3154000.0,3290999.9999999995,8.0,55000.0,Dealer,First Owner,Petrol,Automatic,12.0,2354.0,187.4,5.0,890000.0
HONDA,CITY I,1440000.0,1709000.0,7.0,120000.0,Individual,First Owner,Diesel,Manual,25.1,1498.0,98.6,5.0,500000.0
MAHINDRA,XUV500 W6,1623999.9999999998,2278000.0,5.0,40000.0,Individual,First Owner,Diesel,Manual,16.0,2179.0,140.0,7.0,1150000.0
HONDA,AMAZE S,,,2.0,35000.0,Dealer,First Owner,Petrol,Manual,17.8,1198.0,86.7,5.0,595000.0
BMW,3 SERIES,5061000.0,5725000.0,11.0,63000.0,Dealer,First Owner,Diesel,Automatic,16.07,1995.0,181.0,5.0,750000.0
FORD,FREESTYLE TITANIUM,939000.0,1011999.9999999999,3.0,42000.0,Individual,First Owner,Diesel,Manual,24.4,1498.0,98.63,5.0,650000.0
TATA,TIAGO 1.2,586000.0,809000.0,4.0,9000.0,Individual,First Owner,Petrol,Manual,23.84,1199.0,84.0,5.0,409999.99999999994
MARUTI,VITARA BREZZA,,,4.0,80000.0,Individual,First Owner,Diesel,Manual,24.3,1248.0,88.5,5.0,600000.0
HYUNDAI,I20 1.4,910000.0,1197000.0,4.0,47000.0,Individual,First Owner,Diesel,Manual,22.54,1396.0,88.73,5.0,600000.0
HYUNDAI,I20 ACTIVE,,,4.0,65000.0,Individual,First Owner,Diesel,Manual,21.19,1396.0,88.73,5.0,650000.0
BMW,X1 SDRIVE20D,4877000.0,5035000.0,10.0,70000.0,Individual,First Owner,Diesel,Automatic,17.05,1995.0,184.0,5.0,1000000.0
HYUNDAI,VERNA 1.6,1199000.0,1689000.0,8.0,41000.0,Dealer,First Owner,Diesel,Manual,22.32,1582.0,126.32,5.0,430000.0
TOYOTA,FORTUNER 2016-2021,,,4.0,29000.0,Dealer,First Owner,Diesel,Manual,14.24,2755.0,174.5,7.0,2550000.0
MARUTI,SWIFT DZIRE,688000.0,1024000.0,6.0,32900.0,Dealer,First Owner,Petrol,Manual,20.85,1197.0,83.14,5.0,560000.0
TATA,VISTA TDI,,,8.0,72000.0,Individual,First Owner,Diesel,Manual,19.1,1405.0,70.0,5.0,200000.0
DATSUN,REDIGO 1.0,330000.0,556000.0,4.0,20260.0,Dealer,First Owner,Petrol,Manual,22.5,999.0,67.0,5.0,245000.00000000003
VOLKSWAGEN,POLO 2015-2019,,,4.0,22815.0,Dealer,First Owner,Petrol,Manual,16.47,1198.0,74.0,5.0,625000.0
VOLKSWAGEN,POLO PETROL,658000.0,1072000.0,8.0,123000.0,Individual,First Owner,Petrol,Manual,16.47,1198.0,73.9,5.0,229999.99999999997
HYUNDAI,I10 ERA,,,10.0,40258.0,Dealer,First Owner,Petrol,Manual,19.81,1086.0,68.05,5.0,229999.99999999997
TATA,TIAGO 2019-2020,553000.0,775000.0,2.0,16000.0,Individual,First Owner,Petrol,Manual,23.84,1199.0,83.83,5.0,500000.0
MAHINDRA,XUV500 2011-2015,1652000.0,2303000.0,6.0,65000.0,Individual,First Owner,Diesel,Manual,15.1,2179.0,140.0,7.0,750000.0
MARUTI,RITZ LDI,,,5.0,91000.0,Individual,First Owner,Diesel,Manual,23.2,1248.0,73.94,5.0,320000.0
TOYOTA,INNOVA CRYSTA,1932999.9999999998,2862000.0,4.0,33000.0,Dealer,First Owner,Diesel,Manual,13.68,2393.0,147.51,8.0,1725000.0
DATSUN,GO PLUS,478000.0,778000.0,5.0,11650.0,Individual,First Owner,Petrol,Manual,19.44,1198.0,67.0,7.0,450000.0
VOLKSWAGEN,VENTO DIESEL,,,10.0,100000.0,Individual,First Owner,Diesel,Manual,20.54,1598.0,103.6,5.0,310000.0
VOLVO,XC90 D5,,,3.0,33000.0,Dealer,First Owner,Diesel,Automatic,17.2,1969.0,235.0,7.0,5499000.0
RENAULT,SCALA DIESEL,,,8.0,50000.0,Individual,First Owner,Diesel,Manual,21.64,1461.0,84.8,5.0,400000.0
MARUTI,SWIFT VXI,624000.0,907000.0,1.0,5000.0,Individual,First Owner,Petrol,Manual,21.21,1197.0,81.8,5.0,620000.0
HYUNDAI,XCENT 1.2,,,5.0,32000.0,Dealer,First Owner,Petrol,Manual,19.1,1197.0,81.86,5.0,320000.0
TOYOTA,FORTUNER 3.0,3747000.0,4330000.0,10.0,87645.0,Dealer,First Owner,Diesel,Manual,11.5,2982.0,171.0,7.0,1050000.0
HYUNDAI,SANTA FE,,,7.0,47000.0,Dealer,First Owner,Diesel,Automatic,13.01,2199.0,194.3,7.0,1350000.0
MAHINDRA,TUV 300,,,5.0,75000.0,Individual,First Owner,Diesel,Manual,18.49,1493.0,100.0,7.0,620000.0
MARUTI,SWIFT VDI,,,6.0,50000.0,Dealer,First Owner,Diesel,Manual,25.2,1248.0,74.0,5.0,450000.0
HYUNDAI,CRETA 1.6,1150000.0,1942000.0000000002,6.0,64000.0,Dealer,First Owner,Diesel,Automatic,17.01,1582.0,126.2,5.0,695000.0
MARUTI,SWIFT DZIRE,681000.0,1015000.0,4.0,19000.0,Individual,First Owner,Petrol,Manual,21.21,1197.0,81.8,5.0,650000.0
HONDA,CITY I,1318000.0,1748000.0,6.0,74995.0,Dealer,First Owner,Petrol,Manual,17.4,1497.0,117.3,5.0,640000.0
MAHINDRA,SCORPIO S8,1507000.0,1946000.0,6.0,65859.0,Dealer,First Owner,Diesel,Manual,15.4,2179.0,120.0,7.0,975000.0
